##adx
1:DeviceModel=330|:0.000896402980700956:0.000896402980700956:1
1:DeviceModel=sch-n719|:0.000889704229847080:0.000889704229847080:1
1:DeviceModel=nexus 5|:0.000885060986104531:0.000885060986104531:1
1:DeviceModel=sch-i739|:0.000880608152060910:0.000880608152060910:1
1:DeviceModel=gt-i9100g|:0.000869768563778526:0.000869768563778526:1
1:DeviceModel=r827t|:0.000868761457057686:0.000868761457057686:1
1:DeviceModel=gt-i9060|:0.000865409787537990:0.000865409787537990:1
1:DeviceModel=h30-t00|:0.000854916607262091:0.000854916607262091:1
1:DeviceModel=gt-s6810|:0.000853661738523368:0.000853661738523368:1
1:DeviceModel=sm-n9008v|:0.000845836588125228:0.000845836588125228:1
1:DeviceModel=s7i(t)|:0.000834368418427103:0.000834368418427103:1
1:DeviceModel=gt-s5282|:0.000834001363585795:0.000834001363585795:1
1:DeviceModel=g520-5000|:0.000829121828289153:0.000829121828289153:1
1:DeviceModel=andromax-c|:0.000817302662399027:0.000817302662399027:1
1:DeviceModel=sch-i959|:0.000807520650878162:0.000807520650878162:1
1:DeviceModel=sc-04e|:0.000804740210455252:0.000804740210455252:1
1:DeviceModel=sm-t111|:0.000799961615239970:0.000799961615239970:1
1:DeviceModel=gt-i9158|:0.000793453274085023:0.000793453274085023:1
1:DeviceModel=gt-b5330|:0.000792040112945986:0.000792040112945986:1
1:DeviceModel=sch-i699|:0.000788030038804694:0.000788030038804694:1
1:DeviceModel=gt-i8268|:0.000783919024582041:0.000783919024582041:1
1:DeviceModel=sm-n900|:0.000751239673241816:0.000751239673241816:1
1:DeviceModel=c8812|:0.000746144493225905:0.000746144493225905:1
1:DeviceModel=gt-i8262d|:0.000739250744487585:0.000739250744487585:1
1:DeviceModel=u705t|:0.000737729760988914:0.000737729760988914:1
1:DeviceModel=lt26i|:0.000719588075457253:0.000719588075457253:1
1:DeviceModel=a820|:0.000713536258761183:0.000713536258761183:1
1:DeviceModel=sm-n9006|:0.000702889374270486:0.000702889374270486:1
1:DeviceModel=shv-e210s|:0.000698202542765531:0.000698202542765531:1
1:DeviceModel=so-02e|:0.000689441402522054:0.000689441402522054:1
1:DeviceModel=iPhone5,4|:0.000684621513637125:0.000684621513637125:1
1:DeviceModel=sc-06d|:0.000675016147258640:0.000675016147258640:1
1:DeviceModel=h30-u10|:0.000664880845453016:0.000664880845453016:1
1:DeviceModel=s7898|:0.000662639516828277:0.000662639516828277:1
1:DeviceModel=gt-s7262|:0.000661068063288926:0.000661068063288926:1
1:DeviceModel=iPad3,1|:0.000655559946576544:0.000655559946576544:1
1:DeviceModel=g610-u00|:0.000653644379123467:0.000653644379123467:1
1:DeviceModel=y11i t|:0.000650634529424739:0.000650634529424739:1
1:DeviceModel=gt-i9502|:0.000645488879368149:0.000645488879368149:1
1:DeviceModel=shv-e250k|:0.000640625402720815:0.000640625402720815:1
1:DeviceModel=galaxy nexus|:0.000638927774079764:0.000638927774079764:1
1:DeviceModel=a850|:0.000630951213559584:0.000630951213559584:1
1:DeviceModel=r811|:0.000628221243177354:0.000628221243177354:1
1:DeviceModel=gt-s5830|:0.000627271488775469:0.000627271488775469:1
1:DeviceModel=y15t|:0.000619971685618951:0.000619971685618951:1
1:DeviceModel=shv-e250l|:0.000613857928418410:0.000613857928418410:1
1:DeviceModel=f-01f|:0.000613084819158905:0.000613084819158905:1
1:DeviceModel=sch-i869|:0.000610467259321825:0.000610467259321825:1
1:DeviceModel=m7|:0.000609710208711627:0.000609710208711627:1
1:DeviceModel=shv-e330s|:0.000607404645489659:0.000607404645489659:1
1:DeviceModel=r829t|:0.000599269792569165:0.000599269792569165:1
1:DeviceModel=x1st|:0.000593071153936572:0.000593071153936572:1
1:DeviceModel=iPhone3,3|:0.000591644228240986:0.000591644228240986:1
1:DeviceModel=sh-01f|:0.000587654800934517:0.000587654800934517:1
1:DeviceModel=gt-i8558|:0.000584617422122691:0.000584617422122691:1
1:DeviceModel=m355|:0.000576801448095584:0.000576801448095584:1
1:DeviceModel=sm-n900p|:0.000572009088323753:0.000572009088323753:1
1:DeviceModel=x|:0.000555367739455940:0.000555367739455940:1
1:DeviceModel=x510t|:0.000554798804451912:0.000554798804451912:1
1:DeviceModel=m351|:0.000554528101506447:0.000554528101506447:1
1:DeviceModel=d802|:0.000554213810798577:0.000554213810798577:1
1:DeviceModel=gt-p1000|:0.000554135811644799:0.000554135811644799:1
1:DeviceModel=c2305|:0.000541139776169728:0.000541139776169728:1
1:DeviceModel=r823t|:0.000533202215226437:0.000533202215226437:1
1:DeviceModel=sh-02e|:0.000531655996707426:0.000531655996707426:1
1:DeviceModel=u707t|:0.000529644077358505:0.000529644077358505:1
1:DeviceModel=a7s|:0.000527606922989245:0.000527606922989245:1
1:DeviceModel=gt-i9220|:0.000514929766407561:0.000514929766407561:1
1:DeviceModel=a630t|:0.000514766885821730:0.000514766885821730:1
1:DeviceModel=t8951|:0.000511174336562426:0.000511174336562426:1
1:DeviceModel=c6603|:0.000510518226033587:0.000510518226033587:1
1:DeviceModel=x909t|:0.000501410677783626:0.000501410677783626:1
1:DeviceModel=g610-t11|:0.000501291384960201:0.000501291384960201:1
1:DeviceModel=sm-g3502|:0.000500460923381741:0.000500460923381741:1
1:DeviceModel=iPad2,4|:0.000498990409923750:0.000498990409923750:1
1:DeviceModel=gt-i8150|:0.000498582061412794:0.000498582061412794:1
1:DeviceModel=s7t|:0.000497937421347747:0.000497937421347747:1
1:DeviceModel=sch-i879|:0.000492821594497013:0.000492821594497013:1
1:DeviceModel=gt-i9070|:0.000490956497084615:0.000490956497084615:1
1:DeviceModel=a390t|:0.000489992978126181:0.000489992978126181:1
1:DeviceModel=x909|:0.000489747510201056:0.000489747510201056:1
1:DeviceModel=sm-g3812|:0.000482408707467649:0.000482408707467649:1
1:DeviceModel=htl21|:0.000482261885531126:0.000482261885531126:1
1:DeviceModel=a199|:0.000479357564099274:0.000479357564099274:1
1:DeviceModel=gt-p6200|:0.000475076787012517:0.000475076787012517:1
1:DeviceModel=so-01e|:0.000474425264669195:0.000474425264669195:1
1:DeviceModel=gt-i9260|:0.000469582434856684:0.000469582434856684:1
1:DeviceModel=sch-p709|:0.000469082322635401:0.000469082322635401:1
1:DeviceModel=so-03d|:0.000467382399901593:0.000467382399901593:1
1:DeviceModel=nexus 4|:0.000458093618323736:0.000458093618323736:1
1:DeviceModel=sch-i829|:0.000457763268966558:0.000457763268966558:1
1:DeviceModel=a278t|:0.000455804113751075:0.000455804113751075:1
1:DeviceModel=shv-e160s|:0.000453085613832636:0.000453085613832636:1
1:DeviceModel=sol21|:0.000448963129146193:0.000448963129146193:1
1:DeviceModel=a288t|:0.000448467605110427:0.000448467605110427:1
1:DeviceModel=shw-m250s|:0.000441108155542196:0.000441108155542196:1
1:DeviceModel=sm-g3508|:0.000429362400620332:0.000429362400620332:1
1:DeviceModel=c6903|:0.000428894405697664:0.000428894405697664:1
1:DeviceModel=gt-i9128|:0.000425769851361027:0.000425769851361027:1
1:DeviceModel=iPad2,2|:0.000423893283484839:0.000423893283484839:1
1:DeviceModel=1525|:0.000420463614811365:0.000420463614811365:1
1:DeviceModel=gt-i9190|:0.000418692575202053:0.000418692575202053:1
1:DeviceModel=c2105|:0.000412156704934007:0.000412156704934007:1
1:DeviceModel=lt18i|:0.000412101646707811:0.000412101646707811:1
1:DeviceModel=shv-e210l|:0.000411879119710268:0.000411879119710268:1
1:DeviceModel=gt-s7500|:0.000411328537448306:0.000411328537448306:1
1:DeviceModel=so-02f|:0.000410436135365375:0.000410436135365375:1
1:DeviceModel=1509|:0.000409465734128666:0.000409465734128666:1
1:DeviceModel=xl|:0.000408784388579488:0.000408784388579488:1
1:DeviceModel=1539|:0.000407969985650335:0.000407969985650335:1
1:DeviceModel=c1905|:0.000406320532957206:0.000406320532957206:1
1:DeviceModel=x907|:0.000398481618002517:0.000398481618002517:1
1:DeviceModel=g520-t10|:0.000390550939337500:0.000390550939337500:1
1:DeviceModel=h8|:0.000386313750013148:0.000386313750013148:1
1:DeviceModel=sm-n900l|:0.000384246772438031:0.000384246772438031:1
1:DeviceModel=n1t|:0.000382640907507307:0.000382640907507307:1
1:DeviceModel=m045|:0.000381707211754729:0.000381707211754729:1
1:DeviceModel=sm-g3818|:0.000381365391933761:0.000381365391933761:1
1:DeviceModel=y20t|:0.000376472092080570:0.000376472092080570:1
1:DeviceModel=a3000-h|:0.000374905226726736:0.000374905226726736:1
1:DeviceModel=sm-g3509|:0.000373533359257346:0.000373533359257346:1
1:DeviceModel=y19t|:0.000372900189656089:0.000372900189656089:1
1:DeviceModel=sol23|:0.000372737309070259:0.000372737309070259:1
1:DeviceModel=a308t|:0.000372358783765160:0.000372358783765160:1
1:DeviceModel=sc-03e|:0.000371298912910882:0.000371298912910882:1
1:DeviceModel=gt-s5570|:0.000369888045864604:0.000369888045864604:1
1:DeviceModel=a298t|:0.000369344345880916:0.000369344345880916:1
1:DeviceModel=gt-i9268|:0.000366875902073118:0.000366875902073118:1
1:DeviceModel=1538|:0.000364955746434524:0.000364955746434524:1
1:DeviceModel=sch-i619|:0.000364577221129425:0.000364577221129425:1
1:DeviceModel=f320s|:0.000364191813546051:0.000364191813546051:1
1:DeviceModel=gt-p7500|:0.000362606595450151:0.000362606595450151:1
1:DeviceModel=m353|:0.000362436832586046:0.000362436832586046:1
1:DeviceModel=u807|:0.000361943602643038:0.000361943602643038:1
1:DeviceModel=shv-e300s|:0.000359449923814900:0.000359449923814900:1
1:DeviceModel=s39h|:0.000357681178298346:0.000357681178298346:1
1:DeviceModel=348|:0.000353558693611903:0.000353558693611903:1
1:DeviceModel=gt-s5312|:0.000352845230764110:0.000352845230764110:1
1:DeviceModel=336|:0.000351831241764996:0.000351831241764996:1
1:DeviceModel=gt- i9080|:0.000349014095857955:0.000349014095857955:1
1:DeviceModel=u701|:0.000347720227542343:0.000347720227542343:1
1:DeviceModel=7295c|:0.000347380701814133:0.000347380701814133:1
1:DeviceModel=mi-one c1|:0.000345437605247957:0.000345437605247957:1
1:DeviceModel=gt-s7580|:0.000343987738624790:0.000343987738624790:1
1:DeviceModel=shw-m440s|:0.000343393568600422:0.000343393568600422:1
1:DeviceModel=iPad1,1|:0.000340459423962714:0.000340459423962714:1
1:DeviceModel=f320l|:0.000339851489381797:0.000339851489381797:1
1:DeviceModel=s710e|:0.000338734266208565:0.000338734266208565:1
1:DeviceModel=gt-i9305|:0.000336809522384455:0.000336809522384455:1
1:DeviceModel=s890|:0.000333432617844419:0.000333432617844419:1
1:DeviceModel=kyy21|:0.000332767330944548:0.000332767330944548:1
1:DeviceModel=gt-p3110|:0.000330851763491471:0.000330851763491471:1
1:DeviceModel=329|:0.000330367709919495:0.000330367709919495:1
1:DeviceModel=lenovo a516|:0.000330223182075730:0.000330223182075730:1
1:DeviceModel=y320-t00|:0.000329055488861818:0.000329055488861818:1
1:DeviceModel=shl21|:0.000325992875029653:0.000325992875029653:1
1:DeviceModel=r813t|:0.000322668734623055:0.000322668734623055:1
1:DeviceModel=f240l|:0.000319560238935725:0.000319560238935725:1
1:DeviceModel=gt-i8190n|:0.000317447379505445:0.000317447379505445:1
1:DeviceModel=sm-g9006v|:0.000315153286747268:0.000315153286747268:1
1:DeviceModel=vivo s9|:0.000314595822207031:0.000314595822207031:1
1:DeviceModel=shl23|:0.000313666714639970:0.000313666714639970:1
1:DeviceModel=shl22|:0.000312659607919130:0.000312659607919130:1
1:DeviceModel=c6602|:0.000311966791906161:0.000311966791906161:1
1:DeviceModel=vivo x1|:0.000308477476820974:0.000308477476820974:1
1:DeviceModel=st26i|:0.000308330654884451:0.000308330654884451:1
1:DeviceModel=s11t|:0.000301916371532589:0.000301916371532589:1
1:DeviceModel=sol22|:0.000301829196007778:0.000301829196007778:1
1:DeviceModel=g610-t00|:0.000301129497716535:0.000301129497716535:1
1:DeviceModel=7295a|:0.000300728031483854:0.000300728031483854:1
1:DeviceModel=335|:0.000299516750507536:0.000299516750507536:1
1:DeviceModel=gt-i9105p|:0.000298463761931533:0.000298463761931533:1
1:DeviceModel=lt22i|:0.000296424313469514:0.000296424313469514:1
1:DeviceModel=gt-p5200|:0.000295731497456545:0.000295731497456545:1
1:DeviceModel=gt-p6800|:0.000295277267090426:0.000295277267090426:1
1:DeviceModel=gt-i9128i|:0.000294077456577900:0.000294077456577900:1
1:DeviceModel=im-a900k|:0.000292668883624379:0.000292668883624379:1
1:DeviceModel=gt-p5110|:0.000290893255829551:0.000290893255829551:1
1:DeviceModel=h9|:0.000290269262599327:0.000290269262599327:1
1:DeviceModel=y300|:0.000288979982469231:0.000288979982469231:1
1:DeviceModel=gt-s7582|:0.000288523458010354:0.000288523458010354:1
1:DeviceModel=f10d|:0.000286139895634609:0.000286139895634609:1
1:DeviceModel=vivo s7|:0.000285759076236751:0.000285759076236751:1
1:DeviceModel=shv-e160l|:0.000285616842485744:0.000285616842485744:1
1:DeviceModel=t329t|:0.000285137377099286:0.000285137377099286:1
1:DeviceModel=a670t|:0.000285018084275860:0.000285018084275860:1
1:DeviceModel=shw-m250k|:0.000283891684731596:0.000283891684731596:1
1:DeviceModel=gt-s6102|:0.000281154832071091:0.000281154832071091:1
1:DeviceModel=iPhone5,1|:0.000279971080207872:0.000279971080207872:1
1:DeviceModel=8190q|:0.000279785258694460:0.000279785258694460:1
1:DeviceModel=shv-e160k|:0.000279019031713229:0.000279019031713229:1
1:DeviceModel=m356|:0.000277073641054295:0.000277073641054295:1
1:DeviceModel=shv-e210k|:0.000276545999719914:0.000276545999719914:1
1:DeviceModel=s720|:0.000275504481607702:0.000275504481607702:1
1:DeviceModel=303sh|:0.000274440022567908:0.000274440022567908:1
1:DeviceModel=r801|:0.000274316141558967:0.000274316141558967:1
1:DeviceModel=f240s|:0.000273680677864952:0.000273680677864952:1
1:DeviceModel=1504|:0.000273274623446754:0.000273274623446754:1
1:DeviceModel=lenovo p770|:0.000271774286782907:0.000271774286782907:1
1:DeviceModel=lgl22|:0.000271212234057154:0.000271212234057154:1
1:DeviceModel=iPod4,1|:0.000270769474154826:0.000270769474154826:1
1:DeviceModel=f-06e|:0.000269349430737514:0.000269349430737514:1
1:DeviceModel=gt-s7562c|:0.000269326489809932:0.000269326489809932:1
1:DeviceModel=r817|:0.000268610732869381:0.000268610732869381:1
1:DeviceModel=pj83100|:0.000267573802942686:0.000267573802942686:1
1:DeviceModel=f200k|:0.000266103289484694:0.000266103289484694:1
1:DeviceModel=n909|:0.000265607765448928:0.000265607765448928:1
1:DeviceModel=gt-i9205|:0.000264788774334259:0.000264788774334259:1
1:DeviceModel=u817|:0.000264233603886780:0.000264233603886780:1
1:DeviceModel=sh-04e|:0.000263297614041444:0.000263297614041444:1
1:DeviceModel=s1|:0.000262760796336031:0.000262760796336031:1
1:DeviceModel=gn137|:0.000261212283724262:0.000261212283724262:1
1:DeviceModel=kyl21|:0.000255954223122521:0.000255954223122521:1
1:DeviceModel=gt-s6818|:0.000253566072561259:0.000253566072561259:1
1:DeviceModel=sm-g3502u|:0.000252760846003139:0.000252760846003139:1
1:DeviceModel=gt-s6500d|:0.000250232755783629:0.000250232755783629:1
1:DeviceModel=g610-c00|:0.000248895299705612:0.000248895299705612:1
1:DeviceModel=sc-02c|:0.000247720724213425:0.000247720724213425:1
1:DeviceModel=v182|:0.000245500042423510:0.000245500042423510:1
1:DeviceModel=x805|:0.000245353220486987:0.000245353220486987:1
1:DeviceModel=mid|:0.000244598463969547:0.000244598463969547:1
1:DeviceModel=8079|:0.000244525053001285:0.000244525053001285:1
1:DeviceModel=c8813d|:0.000244265820519611:0.000244265820519611:1
1:DeviceModel=mi-1sc|:0.000244190115458591:0.000244190115458591:1
1:DeviceModel=sm-p601|:0.000243825354710041:0.000243825354710041:1
1:DeviceModel=gt-i8552b|:0.000242549839136495:0.000242549839136495:1
1:DeviceModel=shv-e330l|:0.000241742318485617:0.000241742318485617:1
1:DeviceModel=sh-06e|:0.000241730848021826:0.000241730848021826:1
1:DeviceModel=n-03e|:0.000241120619348151:0.000241120619348151:1
1:DeviceModel=sc-02e|:0.000239985043432854:0.000239985043432854:1
1:DeviceModel=u8825d|:0.000238019005939096:0.000238019005939096:1
1:DeviceModel=vivo y3t|:0.000237959359527384:0.000237959359527384:1
1:DeviceModel=xplay|:0.000237785008477762:0.000237785008477762:1
1:DeviceModel=u9508|:0.000235435857493390:0.000235435857493390:1
1:DeviceModel=nx403a|:0.000233894227159895:0.000233894227159895:1
1:DeviceModel=y500-t00|:0.000233329880341383:0.000233329880341383:1
1:DeviceModel=so-04d|:0.000232609535215316:0.000232609535215316:1
1:DeviceModel=is12s|:0.000232453536907760:0.000232453536907760:1
1:DeviceModel=c5302|:0.000232256244930557:0.000232256244930557:1
1:DeviceModel=f180l|:0.000232189716240570:0.000232189716240570:1
1:DeviceModel=htl22|:0.000232063541138870:0.000232063541138870:1
1:DeviceModel=iPod|:0.000231590958030686:0.000231590958030686:1
1:DeviceModel=gn700w|:0.000231239961838685:0.000231239961838685:1
1:DeviceModel=sc-02f|:0.000229553803661425:0.000229553803661425:1
1:DeviceModel=t328w|:0.000228450345044742:0.000228450345044742:1
1:DeviceModel=e3t|:0.000227080771668110:0.000227080771668110:1
1:DeviceModel=a269i|:0.000226993596143300:0.000226993596143300:1
1:DeviceModel=f-04e|:0.000225782315166982:0.000225782315166982:1
1:DeviceModel=d6503|:0.000225412966232916:0.000225412966232916:1
1:DeviceModel=gt-i9228|:0.000225314320244314:0.000225314320244314:1
1:DeviceModel=r809t|:0.000223752043075996:0.000223752043075996:1
1:DeviceModel=y321-c00|:0.000222916993312020:0.000222916993312020:1
1:DeviceModel=fjl22|:0.000221813534695337:0.000221813534695337:1
1:DeviceModel=802t|:0.000220911956241374:0.000220911956241374:1
1:DeviceModel=c8812e|:0.000220760546119334:0.000220760546119334:1
1:DeviceModel=u795|:0.000220476078617320:0.000220476078617320:1
1:DeviceModel=a859|:0.000217773637348188:0.000217773637348188:1
1:DeviceModel=shv-e330k|:0.000217248290106566:0.000217248290106566:1
1:DeviceModel=f320k|:0.000216872058894225:0.000216872058894225:1
1:DeviceModel=sc-03d|:0.000216727531050459:0.000216727531050459:1
1:DeviceModel=mi-2c|:0.000216587591392211:0.000216587591392211:1
1:DeviceModel=g606-t00|:0.000215406133621750:0.000215406133621750:1
1:DeviceModel=sch-i759|:0.000215204253459030:0.000215204253459030:1
1:DeviceModel=8295m|:0.000213593800342790:0.000213593800342790:1
1:DeviceModel=gt-s5660|:0.000213541036209352:0.000213541036209352:1
1:DeviceModel=gt-p5210|:0.000213022571246004:0.000213022571246004:1
1:DeviceModel=a798t|:0.000211421294500797:0.000211421294500797:1
1:DeviceModel=7295+|:0.000210733066673344:0.000210733066673344:1
1:DeviceModel=sm-n750|:0.000210184778504140:0.000210184778504140:1
1:DeviceModel=l-05d|:0.000209191436339849:0.000209191436339849:1
1:DeviceModel=sm-g900s|:0.000208744088252005:0.000208744088252005:1
1:DeviceModel=t528t|:0.000208477973492056:0.000208477973492056:1
1:DeviceModel=u793|:0.000206986813199242:0.000206986813199242:1
1:DeviceModel=t619+|:0.000206759698016182:0.000206759698016182:1
1:DeviceModel=sm-t310|:0.000206624346543450:0.000206624346543450:1
1:DeviceModel=c6802|:0.000206527994647606:0.000206527994647606:1
1:DeviceModel=l39u|:0.000206307761742821:0.000206307761742821:1
1:DeviceModel=f-02e|:0.000206277938536965:0.000206277938536965:1
1:DeviceModel=shv-e300l|:0.000205809943614297:0.000205809943614297:1
1:DeviceModel=sm-t210|:0.000205608063451577:0.000205608063451577:1
1:DeviceModel=shv-e120s|:0.000204775307780359:0.000204775307780359:1
1:DeviceModel=g730-u00|:0.000203919611181560:0.000203919611181560:1
1:DeviceModel=gt-i9128e|:0.000202761094338680:0.000202761094338680:1
1:DeviceModel=e6|:0.000201813634029553:0.000201813634029553:1
1:DeviceModel=c1505|:0.000201120818016584:0.000201120818016584:1
1:DeviceModel=s650|:0.000201040524770048:0.000201040524770048:1
1:DeviceModel=g700-u00|:0.000201029054306257:0.000201029054306257:1
1:DeviceModel=a520|:0.000199260308789703:0.000199260308789703:1
1:DeviceModel=gt-s6352|:0.000198583551426041:0.000198583551426041:1
1:DeviceModel=desire s|:0.000197076332483919:0.000197076332483919:1
1:DeviceModel=s880|:0.000195956815217929:0.000195956815217929:1
1:DeviceModel=gt-s5300|:0.000195351174729770:0.000195351174729770:1
1:DeviceModel=shv-e300k|:0.000193132787032613:0.000193132787032613:1
1:DeviceModel=sensationxe beats z715e|:0.000192107327569708:0.000192107327569708:1
1:DeviceModel=sc-01f|:0.000191586568513602:0.000191586568513602:1
1:DeviceModel=st23i|:0.000191162161353339:0.000191162161353339:1
1:DeviceModel=t29|:0.000190935046170280:0.000190935046170280:1
1:DeviceModel=355|:0.000189980703582879:0.000189980703582879:1
1:DeviceModel=v185|:0.000189281005291635:0.000189281005291635:1
1:DeviceModel=sch-i779|:0.000188849715853097:0.000188849715853097:1
1:DeviceModel=7270|:0.000188764834421045:0.000188764834421045:1
1:DeviceModel=a690|:0.000188145429376337:0.000188145429376337:1
1:DeviceModel=m3|:0.000187824256390193:0.000187824256390193:1
1:DeviceModel=sm-c101|:0.000187821962297434:0.000187821962297434:1
1:DeviceModel=iPad2,7|:0.000186768973721431:0.000186768973721431:1
1:DeviceModel=f240k|:0.000184197295739515:0.000184197295739515:1
1:DeviceModel=a2207|:0.000183818770434416:0.000183818770434416:1
1:DeviceModel=a658t|:0.000183536597025160:0.000183536597025160:1
1:DeviceModel=302sh|:0.000182518019840530:0.000182518019840530:1
1:DeviceModel=a789|:0.000181731146024475:0.000181731146024475:1
1:DeviceModel=t60|:0.000181545324511063:0.000181545324511063:1
1:DeviceModel=y310-5000|:0.000181116329165284:0.000181116329165284:1
1:DeviceModel=t619|:0.000177780718294895:0.000177780718294895:1
1:DeviceModel=im-a880s|:0.000177553603111836:0.000177553603111836:1
1:DeviceModel=y511-u30|:0.000176638260101323:0.000176638260101323:1
1:DeviceModel=c8650|:0.000176046384169714:0.000176046384169714:1
1:DeviceModel=isw13ht|:0.000175844504006994:0.000175844504006994:1
1:DeviceModel=u790|:0.000175422390939490:0.000175422390939490:1
1:DeviceModel=t528w|:0.000175055336098182:0.000175055336098182:1
1:DeviceModel=g700-t00|:0.000174862632306495:0.000174862632306495:1
1:DeviceModel=t8833|:0.000173821114194283:0.000173821114194283:1
1:DeviceModel=gt-i9118|:0.000173786702802910:0.000173786702802910:1
1:DeviceModel=mt1-u06|:0.000173717880020165:0.000173717880020165:1
1:DeviceModel=gt-i9000|:0.000173098474975457:0.000173098474975457:1
1:DeviceModel=iPad3,3|:0.000172795654731378:0.000172795654731378:1
1:DeviceModel=sm-g900l|:0.000172469893559717:0.000172469893559717:1
1:DeviceModel=339|:0.000171868841257074:0.000171868841257074:1
1:DeviceModel=b6000-h|:0.000171249436212367:0.000171249436212367:1
1:DeviceModel=gt-i9003|:0.000171196672078929:0.000171196672078929:1
1:DeviceModel=gt-i9108|:0.000171026909214823:0.000171026909214823:1
1:DeviceModel=im-a850k|:0.000170611678425594:0.000170611678425594:1
1:DeviceModel=p-02e|:0.000170492385602168:0.000170492385602168:1
1:DeviceModel=sch-i509|:0.000170457974210796:0.000170457974210796:1
1:DeviceModel=s820|:0.000169822510516781:0.000169822510516781:1
1:DeviceModel=gt-i9128v|:0.000169687159044048:0.000169687159044048:1
1:DeviceModel=gt-i9082l|:0.000168659405488385:0.000168659405488385:1
1:DeviceModel=s868t|:0.000168514877644620:0.000168514877644620:1
1:DeviceModel=f-05d|:0.000168475878067731:0.000168475878067731:1
1:DeviceModel=shv-e110s|:0.000168429996212568:0.000168429996212568:1
1:DeviceModel=t328t|:0.000168234998328123:0.000168234998328123:1
1:DeviceModel=kyl22|:0.000168113411411939:0.000168113411411939:1
1:DeviceModel=n880e|:0.000167755532941664:0.000167755532941664:1
1:DeviceModel=s930|:0.000166736955757033:0.000166736955757033:1
1:DeviceModel=gt-n8010|:0.000166078551135437:0.000166078551135437:1
1:DeviceModel=5860s|:0.000166064786578887:0.000166064786578887:1
1:DeviceModel=u8655|:0.000165511910224167:0.000165511910224167:1
1:DeviceModel=200sh|:0.000163967985797914:0.000163967985797914:1
1:DeviceModel=gt-i9050|:0.000163899163015169:0.000163899163015169:1
1:DeviceModel=shv-e120l|:0.000163614695513155:0.000163614695513155:1
1:DeviceModel=1527|:0.000163362345309755:0.000163362345309755:1
1:DeviceModel=sch-i929|:0.000163291228434252:0.000163291228434252:1
1:DeviceModel=sm-g900h|:0.000163130641941180:0.000163130641941180:1
1:DeviceModel=203sh|:0.000161712892616626:0.000161712892616626:1
1:DeviceModel=u956|:0.000161231133137409:0.000161231133137409:1
1:DeviceModel=y325-t00|:0.000160733315008885:0.000160733315008885:1
1:DeviceModel=a880|:0.000159733090566320:0.000159733090566320:1
1:DeviceModel=lt25i|:0.000159512857661535:0.000159512857661535:1
1:DeviceModel=xt1033|:0.000159283448385717:0.000159283448385717:1
1:DeviceModel=sch-i939d|:0.000158762689329611:0.000158762689329611:1
1:DeviceModel=r805|:0.000158404810859336:0.000158404810859336:1
1:DeviceModel=st25i|:0.000157773935350837:0.000157773935350837:1
1:DeviceModel=f-03f|:0.000157200412161293:0.000157200412161293:1
1:DeviceModel=p-06d|:0.000156464008385918:0.000156464008385918:1
1:DeviceModel=a1000-f|:0.000156305715985604:0.000156305715985604:1
1:DeviceModel=n-07d|:0.000156225422739068:0.000156225422739068:1
1:DeviceModel=gt-p7300|:0.000155289432893732:0.000155289432893732:1
1:DeviceModel=g510-0010|:0.000155156375513758:0.000155156375513758:1
1:DeviceModel=so-02c|:0.000155099023194803:0.000155099023194803:1
1:DeviceModel=u819|:0.000154243326596003:0.000154243326596003:1
1:DeviceModel=8720q|:0.000154085034195689:0.000154085034195689:1
1:DeviceModel=s920|:0.000153674391591976:0.000153674391591976:1
1:DeviceModel=shl24|:0.000153649156571636:0.000153649156571636:1
1:DeviceModel=im-a870s|:0.000153589510159923:0.000153589510159923:1
1:DeviceModel=f200s|:0.000153130691608288:0.000153130691608288:1
1:DeviceModel=gn708t|:0.000152518168841855:0.000152518168841855:1
1:DeviceModel=n919|:0.000152355288256024:0.000152355288256024:1
1:DeviceModel=p700i|:0.000150632424594634:0.000150632424594634:1
1:DeviceModel=im-a850s|:0.000150279134309874:0.000150279134309874:1
1:DeviceModel=d5503|:0.000149758375253768:0.000149758375253768:1
1:DeviceModel=gt-s6802|:0.000148588387947098:0.000148588387947098:1
1:DeviceModel=gt-i9103|:0.000148583799761582:0.000148583799761582:1
1:DeviceModel=a315t|:0.000148214450827515:0.000148214450827515:1
1:DeviceModel=shv-e220s|:0.000147643221730729:0.000147643221730729:1
1:DeviceModel=s3+|:0.000147260108240114:0.000147260108240114:1
1:DeviceModel=kyy04|:0.000146902229769838:0.000146902229769838:1
1:DeviceModel=u930|:0.000146168120087222:0.000146168120087222:1
1:DeviceModel=iPhone5,3|:0.000146115355953784:0.000146115355953784:1
1:DeviceModel=is12f|:0.000145869888028659:0.000145869888028659:1
1:DeviceModel=u809|:0.000145321599859455:0.000145321599859455:1
1:DeviceModel=me173x|:0.000143922203276967:0.000143922203276967:1
1:DeviceModel=fjl21|:0.000142642099517904:0.000142642099517904:1
1:DeviceModel=me525|:0.000141568464107078:0.000141568464107078:1
1:DeviceModel=f180k|:0.000141185350616462:0.000141185350616462:1
1:DeviceModel=a398t|:0.000141061469607521:0.000141061469607521:1
1:DeviceModel=me371mg|:0.000139836424074654:0.000139836424074654:1
1:DeviceModel=s7-301w|:0.000139558838850915:0.000139558838850915:1
1:DeviceModel=f-07e|:0.000138854552374155:0.000138854552374155:1
1:DeviceModel=desire hd|:0.000138613672634546:0.000138613672634546:1
